run_type,algorithm,subset_id,subset_clients,graph_id,dataset_id,num_clients,client_fraction,out_csv,ckpt_path,rounds,local_epochs,selection_metric,mcw,num_layers,lr,weight_decay,dropout,hidden_dim,use_ego_ids,batch_size,seed,model_tag,gamma,mask_fraction,specialization_fraction,designed_heterogeneity,global_visible_support_fraction_ideal,task_profile_jsd_mean,task_profile_jsd_median,task_profile_jsd_max,between_family_centroid_jsd_mean,controlled_benchmark,mask_mode,family,manifest_subset_id,fedprox_mu,clusters_csv_path,warmup_rounds,min_cluster_size,min_child_size,grad_seq_len,eps1_quantile,eps2_quantile,dr_csv_path,apple_dr_lr,apple_mu,apple_scheduler_type,apple_scheduler_fraction,apple_dr_init,apple_dr_constraint,apple_download_strategy
fedprox,fedprox,2000005|2000006|2000007|2000008|2000009,2000005|2000006|2000007|2000008|2000009,all,data_4200_3_10.0_chordal_specialized50_cycle2|data_4200_3_10.0_chordal_specialized50_cycle3|data_4200_3_10.0_chordal_specialized50_cycle4|data_4200_3_10.0_chordal_specialized50_cycle5|data_4200_3_10.0_chordal_specialized50_cycle6,5,1.0,andrea/runs/fedprox2000005|2000006|2000007|2000008|2000009_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0.csv,andrea/checkpoints/fedprox2000005|2000006|2000007|2000008|2000009_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0.pt,80,1,loss,auto,6,0.001,0.0001,0.1,64,True,64,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64,0.5,0.5,0.5,0.5,0.6,0.0282982559501242,0.0283692212449059,0.0292098409932443,0.0282982559501242,task_specialized_label_masking,keep_assigned_task_mask_other_labels,controlled_task_specialized_five_client_benchmark,controlled_specialized_base0_x0.5_2000005_2000006_2000007_2000008_2000009,0.01,,,,,,,,,,,,,,,
fedprox,fedprox,2000010|2000011|2000012|2000013|2000014,2000010|2000011|2000012|2000013|2000014,all,data_4200_3_10.0_chordal_specialized80_cycle2|data_4200_3_10.0_chordal_specialized80_cycle3|data_4200_3_10.0_chordal_specialized80_cycle4|data_4200_3_10.0_chordal_specialized80_cycle5|data_4200_3_10.0_chordal_specialized80_cycle6,5,1.0,andrea/runs/fedprox2000010|2000011|2000012|2000013|2000014_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0.csv,andrea/checkpoints/fedprox2000010|2000011|2000012|2000013|2000014_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0.pt,80,1,loss,auto,6,0.001,0.0001,0.1,64,True,64,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64,0.8,0.8,0.8,0.8,0.36,0.1616037939981426,0.1619222010052643,0.1650781470294352,0.1616037939981426,task_specialized_label_masking,keep_assigned_task_mask_other_labels,controlled_task_specialized_five_client_benchmark,controlled_specialized_base0_x0.8_2000010_2000011_2000012_2000013_2000014,0.01,,,,,,,,,,,,,,,
fedprox,fedprox,2000000|2000001|2000002|2000003|2000004,2000000|2000001|2000002|2000003|2000004,all,data_4200_3_10.0_chordal_specialized20_cycle2|data_4200_3_10.0_chordal_specialized20_cycle3|data_4200_3_10.0_chordal_specialized20_cycle4|data_4200_3_10.0_chordal_specialized20_cycle5|data_4200_3_10.0_chordal_specialized20_cycle6,5,1.0,andrea/runs/fedprox2000000|2000001|2000002|2000003|2000004_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed1.csv,andrea/checkpoints/fedprox2000000|2000001|2000002|2000003|2000004_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed1.pt,80,1,loss,auto,6,0.001,0.0001,0.1,64,True,64,1,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64,0.2,0.2,0.2,0.2,0.8400000000000001,0.002649579816472,0.0026566405490094,0.002747116494022,0.002649579816472,task_specialized_label_masking,keep_assigned_task_mask_other_labels,controlled_task_specialized_five_client_benchmark,controlled_specialized_base0_x0.2_2000000_2000001_2000002_2000003_2000004,0.01,,,,,,,,,,,,,,,
fedprox,fedprox,2000005|2000006|2000007|2000008|2000009,2000005|2000006|2000007|2000008|2000009,all,data_4200_3_10.0_chordal_specialized50_cycle2|data_4200_3_10.0_chordal_specialized50_cycle3|data_4200_3_10.0_chordal_specialized50_cycle4|data_4200_3_10.0_chordal_specialized50_cycle5|data_4200_3_10.0_chordal_specialized50_cycle6,5,1.0,andrea/runs/fedprox2000005|2000006|2000007|2000008|2000009_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed1.csv,andrea/checkpoints/fedprox2000005|2000006|2000007|2000008|2000009_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed1.pt,80,1,loss,auto,6,0.001,0.0001,0.1,64,True,64,1,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64,0.5,0.5,0.5,0.5,0.6,0.0282982559501242,0.0283692212449059,0.0292098409932443,0.0282982559501242,task_specialized_label_masking,keep_assigned_task_mask_other_labels,controlled_task_specialized_five_client_benchmark,controlled_specialized_base0_x0.5_2000005_2000006_2000007_2000008_2000009,0.01,,,,,,,,,,,,,,,
fedprox,fedprox,2000010|2000011|2000012|2000013|2000014,2000010|2000011|2000012|2000013|2000014,all,data_4200_3_10.0_chordal_specialized80_cycle2|data_4200_3_10.0_chordal_specialized80_cycle3|data_4200_3_10.0_chordal_specialized80_cycle4|data_4200_3_10.0_chordal_specialized80_cycle5|data_4200_3_10.0_chordal_specialized80_cycle6,5,1.0,andrea/runs/fedprox2000010|2000011|2000012|2000013|2000014_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed1.csv,andrea/checkpoints/fedprox2000010|2000011|2000012|2000013|2000014_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed1.pt,80,1,loss,auto,6,0.001,0.0001,0.1,64,True,64,1,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64,0.8,0.8,0.8,0.8,0.36,0.1616037939981426,0.1619222010052643,0.1650781470294352,0.1616037939981426,task_specialized_label_masking,keep_assigned_task_mask_other_labels,controlled_task_specialized_five_client_benchmark,controlled_specialized_base0_x0.8_2000010_2000011_2000012_2000013_2000014,0.01,,,,,,,,,,,,,,,
fedprox,fedprox,2000000|2000001|2000002|2000003|2000004,2000000|2000001|2000002|2000003|2000004,all,data_4200_3_10.0_chordal_specialized20_cycle2|data_4200_3_10.0_chordal_specialized20_cycle3|data_4200_3_10.0_chordal_specialized20_cycle4|data_4200_3_10.0_chordal_specialized20_cycle5|data_4200_3_10.0_chordal_specialized20_cycle6,5,1.0,andrea/runs/fedprox2000000|2000001|2000002|2000003|2000004_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed2.csv,andrea/checkpoints/fedprox2000000|2000001|2000002|2000003|2000004_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed2.pt,80,1,loss,auto,6,0.001,0.0001,0.1,64,True,64,2,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64,0.2,0.2,0.2,0.2,0.8400000000000001,0.002649579816472,0.0026566405490094,0.002747116494022,0.002649579816472,task_specialized_label_masking,keep_assigned_task_mask_other_labels,controlled_task_specialized_five_client_benchmark,controlled_specialized_base0_x0.2_2000000_2000001_2000002_2000003_2000004,0.01,,,,,,,,,,,,,,,
fedprox,fedprox,2000005|2000006|2000007|2000008|2000009,2000005|2000006|2000007|2000008|2000009,all,data_4200_3_10.0_chordal_specialized50_cycle2|data_4200_3_10.0_chordal_specialized50_cycle3|data_4200_3_10.0_chordal_specialized50_cycle4|data_4200_3_10.0_chordal_specialized50_cycle5|data_4200_3_10.0_chordal_specialized50_cycle6,5,1.0,andrea/runs/fedprox2000005|2000006|2000007|2000008|2000009_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed2.csv,andrea/checkpoints/fedprox2000005|2000006|2000007|2000008|2000009_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed2.pt,80,1,loss,auto,6,0.001,0.0001,0.1,64,True,64,2,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64,0.5,0.5,0.5,0.5,0.6,0.0282982559501242,0.0283692212449059,0.0292098409932443,0.0282982559501242,task_specialized_label_masking,keep_assigned_task_mask_other_labels,controlled_task_specialized_five_client_benchmark,controlled_specialized_base0_x0.5_2000005_2000006_2000007_2000008_2000009,0.01,,,,,,,,,,,,,,,
fedprox,fedprox,2000010|2000011|2000012|2000013|2000014,2000010|2000011|2000012|2000013|2000014,all,data_4200_3_10.0_chordal_specialized80_cycle2|data_4200_3_10.0_chordal_specialized80_cycle3|data_4200_3_10.0_chordal_specialized80_cycle4|data_4200_3_10.0_chordal_specialized80_cycle5|data_4200_3_10.0_chordal_specialized80_cycle6,5,1.0,andrea/runs/fedprox2000010|2000011|2000012|2000013|2000014_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed2.csv,andrea/checkpoints/fedprox2000010|2000011|2000012|2000013|2000014_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed2.pt,80,1,loss,auto,6,0.001,0.0001,0.1,64,True,64,2,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64,0.8,0.8,0.8,0.8,0.36,0.1616037939981426,0.1619222010052643,0.1650781470294352,0.1616037939981426,task_specialized_label_masking,keep_assigned_task_mask_other_labels,controlled_task_specialized_five_client_benchmark,controlled_specialized_base0_x0.8_2000010_2000011_2000012_2000013_2000014,0.01,,,,,,,,,,,,,,,
gcfl_plus,gcfl_plus,2000000|2000001|2000002|2000003|2000004,2000000|2000001|2000002|2000003|2000004,all,data_4200_3_10.0_chordal_specialized20_cycle2|data_4200_3_10.0_chordal_specialized20_cycle3|data_4200_3_10.0_chordal_specialized20_cycle4|data_4200_3_10.0_chordal_specialized20_cycle5|data_4200_3_10.0_chordal_specialized20_cycle6,5,1.0,andrea/runs/gcflplus2000000|2000001|2000002|2000003|2000004_rounds80_epoch1_warm5_hist5_mcs2_mchild1_eps1q0.25_eps2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0.csv,andrea/checkpoints/gcflplus2000000|2000001|2000002|2000003|2000004_rounds80_epoch1_warm5_hist5_mcs2_mchild1_eps1q0.25_eps2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0.pt,80,1,loss,auto,6,0.001,0.0001,0.1,64,True,64,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64,0.2,0.2,0.2,0.2,0.8400000000000001,0.002649579816472,0.0026566405490094,0.002747116494022,0.002649579816472,task_specialized_label_masking,keep_assigned_task_mask_other_labels,controlled_task_specialized_five_client_benchmark,controlled_specialized_base0_x0.2_2000000_2000001_2000002_2000003_2000004,,andrea/runs/gcflplus2000000|2000001|2000002|2000003|2000004_rounds80_epoch1_warm5_hist5_mcs2_mchild1_eps1q0.25_eps2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0_clusters.csv,5.0,2.0,1.0,5.0,0.25,0.7,,,,,,,,
gcfl_plus,gcfl_plus,2000005|2000006|2000007|2000008|2000009,2000005|2000006|2000007|2000008|2000009,all,data_4200_3_10.0_chordal_specialized50_cycle2|data_4200_3_10.0_chordal_specialized50_cycle3|data_4200_3_10.0_chordal_specialized50_cycle4|data_4200_3_10.0_chordal_specialized50_cycle5|data_4200_3_10.0_chordal_specialized50_cycle6,5,1.0,andrea/runs/gcflplus2000005|2000006|2000007|2000008|2000009_rounds80_epoch1_warm5_hist5_mcs2_mchild1_eps1q0.25_eps2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0.csv,andrea/checkpoints/gcflplus2000005|2000006|2000007|2000008|2000009_rounds80_epoch1_warm5_hist5_mcs2_mchild1_eps1q0.25_eps2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0.pt,80,1,loss,auto,6,0.001,0.0001,0.1,64,True,64,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64,0.5,0.5,0.5,0.5,0.6,0.0282982559501242,0.0283692212449059,0.0292098409932443,0.0282982559501242,task_specialized_label_masking,keep_assigned_task_mask_other_labels,controlled_task_specialized_five_client_benchmark,controlled_specialized_base0_x0.5_2000005_2000006_2000007_2000008_2000009,,andrea/runs/gcflplus2000005|2000006|2000007|2000008|2000009_rounds80_epoch1_warm5_hist5_mcs2_mchild1_eps1q0.25_eps2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0_clusters.csv,5.0,2.0,1.0,5.0,0.25,0.7,,,,,,,,
gcfl_plus,gcfl_plus,2000010|2000011|2000012|2000013|2000014,2000010|2000011|2000012|2000013|2000014,all,data_4200_3_10.0_chordal_specialized80_cycle2|data_4200_3_10.0_chordal_specialized80_cycle3|data_4200_3_10.0_chordal_specialized80_cycle4|data_4200_3_10.0_chordal_specialized80_cycle5|data_4200_3_10.0_chordal_specialized80_cycle6,5,1.0,andrea/runs/gcflplus2000010|2000011|2000012|2000013|2000014_rounds80_epoch1_warm5_hist5_mcs2_mchild1_eps1q0.25_eps2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0.csv,andrea/checkpoints/gcflplus2000010|2000011|2000012|2000013|2000014_rounds80_epoch1_warm5_hist5_mcs2_mchild1_eps1q0.25_eps2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0.pt,80,1,loss,auto,6,0.001,0.0001,0.1,64,True,64,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64,0.8,0.8,0.8,0.8,0.36,0.1616037939981426,0.1619222010052643,0.1650781470294352,0.1616037939981426,task_specialized_label_masking,keep_assigned_task_mask_other_labels,controlled_task_specialized_five_client_benchmark,controlled_specialized_base0_x0.8_2000010_2000011_2000012_2000013_2000014,,andrea/runs/gcflplus2000010|2000011|2000012|2000013|2000014_rounds80_epoch1_warm5_hist5_mcs2_mchild1_eps1q0.25_eps2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed0_clusters.csv,5.0,2.0,1.0,5.0,0.25,0.7,,,,,,,,
gcfl_plus,gcfl_plus,2000000|2000001|2000002|2000003|2000004,2000000|2000001|2000002|2000003|2000004,all,data_4200_3_10.0_chordal_specialized20_cycle2|data_4200_3_10.0_chordal_specialized20_cycle3|data_4200_3_10.0_chordal_specialized20_cycle4|data_4200_3_10.0_chordal_specialized20_cycle5|data_4200_3_10.0_chordal_specialized20_cycle6,5,1.0,andrea/runs/gcflplus2000000|2000001|2000002|2000003|2000004_rounds80_epoch1_warm5_hist5_mcs2_mchild1_eps1q0.25_eps2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed1.csv,andrea/checkpoints/gcflplus2000000|2000001|2000002|2000003|2000004_rounds80_epoch1_warm5_hist5_mcs2_mchild1_eps1q0.25_eps2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed1.pt,80,1,loss,auto,6,0.001,0.0001,0.1,64,True,64,1,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64,0.2,0.2,0.2,0.2,0.8400000000000001,0.002649579816472,0.0026566405490094,0.002747116494022,0.002649579816472,task_specialized_label_masking,keep_assigned_task_mask_other_labels,controlled_task_specialized_five_client_benchmark,controlled_specialized_base0_x0.2_2000000_2000001_2000002_2000003_2000004,,andrea/runs/gcflplus2000000|2000001|2000002|2000003|2000004_rounds80_epoch1_warm5_hist5_mcs2_mchild1_eps1q0.25_eps2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_seed1_clusters.csv,5.0,2.0,1.0,5.0,0.25,0.7,,,,,,,,
